Date,Away Team,Home Team,Away Final Score,Home Final Score,Away Team ELO,Away Team avg. points scored,Away Team avg. points allowed,Away Team games played,Away Team games won,Away Team win rate,Home Team ELO,Home Team avg. points scored,Home Team avg. points allowed,Home Team games played,Home Team games won,Home Team win rate
20061201,Cleveland,Atlanta,106,95,100.2916391,96.33333333,94,15,9,0.6,88.49273387,96.61538462,96.15384615,13,6,0.461538462
20061201,Denver,Minnesota,106,92,112.9339063,109.3846154,106.6923077,13,8,0.615384615,92.76631546,92.07142857,92.57142857,14,6,0.428571429
20061201,Indiana,Seattle,103,105,106.4626942,95.3125,96.8125,16,9,0.5625,88.21563778,99.375,100.6875,16,6,0.375
20061201,Milwaukee,Phoenix,116,122,86.06218367,98.85714286,102.7857143,14,5,0.357142857,119.4400662,106.5714286,103.5,14,8,0.571428571
20061201,New York,Detroit,100,108,80.55667294,98.23529412,100.7058824,17,6,0.352941176,128.2210894,97.66666667,95.6,15,10,0.666666667
20061201,Orlando,Portland,91,89,136.5622723,96.625,92.125,16,12,0.75,79.96167952,93.625,100,16,6,0.375
20061201,Sacramento,Dallas,90,109,116.3422472,99.15384615,96.15384615,13,8,0.615384615,140.6396954,98.86666667,94.86666667,15,11,0.733333333
20061202,Cleveland,Houston,63,81,105.2916391,96.9375,94.0625,16,10,0.625,121.6139421,92.8,89.26666667,15,10,0.666666667
20061202,Indiana,Denver,101,121,99.63798855,95.76470588,97.29411765,17,9,0.529411765,117.9339063,109.1428571,105.6428571,14,9,0.642857143
20061202,L.A. Lakers,L.A. Clippers,97,88,118.8262634,102.6666667,99.4,15,10,0.666666667,97.34074834,97.07142857,97.42857143,14,7,0.5
20061202,Miami,Memphis,98,97,85.9489701,91.33333333,98.13333333,15,6,0.4,76.48623933,93.53333333,95.8,15,4,0.266666667
20061202,Milwaukee,Golden State,115,110,81.06218367,100,104.0666667,15,5,0.333333333,113.2933218,106.4375,103.5,16,9,0.5625
20061202,Philadelphia,New Jersey,107,112,74.26707671,97.71428571,100,14,5,0.357142857,81.5017053,96.2,97.13333333,15,6,0.4
20061202,Sacramento,San Antonio,98,100,111.3422472,98.5,97.07142857,14,8,0.571428571,121.5103101,98.0625,92.25,16,11,0.6875
20061202,Seattle,Utah,107,109,95.04034343,99.70588235,100.8235294,17,7,0.411764706,133.0948742,102.7058824,99.88235294,17,13,0.764705882
20061202,Toronto,New York,103,100,90.84324554,98.6875,101.0625,16,6,0.375,75.55667294,98.33333333,101.1111111,18,6,0.333333333
20061203,Atlanta,Portland,107,96,83.49273387,96.5,96.85714286,14,6,0.428571429,74.96167952,93.35294118,99.47058824,17,6,0.352941176
20061203,Detroit,Charlotte,89,97,133.2210894,98.3125,95.875,16,11,0.6875,68.25995273,93.1875,99,16,4,0.25
20061203,Minnesota,Philadelphia,95,84,87.76631546,92.06666667,93.46666667,15,6,0.4,69.26707671,98.33333333,100.8,15,5,0.333333333
20061203,Orlando,L.A. Clippers,91,116,141.5622723,96.29411765,91.94117647,17,13,0.764705882,92.34074834,96.46666667,97.4,15,7,0.466666667
20061202,Washington,Chicago,94,112,86.49877367,100.0666667,102.3333333,15,6,0.4,88.6058494,98.2,97.33333333,15,6,0.4
20061204,Boston,Chicago,82,100,75.77626088,100.9333333,101.0666667,15,5,0.333333333,93.6058494,99.0625,97.125,16,7,0.4375
20061204,Dallas,Washington,97,106,145.6396954,99.5,94.5625,16,12,0.75,81.49877367,99.6875,102.9375,16,6,0.375
20061204,Golden State,San Antonio,89,129,105.070208,106.6470588,104.1764706,17,9,0.529411765,126.5103101,98.17647059,92.58823529,17,12,0.705882353
20061204,Indiana,L.A. Lakers,87,101,94.63798855,96.05555556,98.61111111,18,9,0.5,123.8262634,102.3125,98.6875,16,11,0.6875
20061204,Memphis,New York,90,98,71.48623933,93.75,95.9375,16,4,0.25,70.55667294,98.42105263,101.2105263,19,6,0.315789474
20061204,Milwaukee,Utah,88,101,89.28529748,100.9375,104.4375,16,6,0.375,138.0948742,103.0555556,100.2777778,18,14,0.777777778
20061204,Orlando,Sacramento,92,89,131.6401199,96,93.27777778,18,13,0.722222222,106.3422472,98.46666667,97.26666667,15,8,0.533333333
20061205,Atlanta,Seattle,87,102,88.49273387,97.2,96.8,15,7,0.466666667,90.04034343,100.1111111,101.2777778,18,7,0.388888889
20061205,Dallas,New Jersey,92,75,134.2256033,99.35294118,95.23529412,17,12,0.705882353,86.5017053,97.1875,97.75,16,7,0.4375
20061205,Golden State,Houston,90,118,100.070208,105.6666667,105.5555556,18,9,0.5,126.6139421,92.0625,87.625,16,11,0.6875
20061205,Miami,L.A. Clippers,97,101,90.9489701,91.75,98.0625,16,7,0.4375,102.2629007,97.6875,97,16,8,0.5
20061205,Portland,Detroit,88,85,69.96167952,93.5,99.88888889,18,6,0.333333333,121.7249757,97.76470588,95.94117647,17,11,0.647058824
20061205,Sacramento,Phoenix,102,127,101.3422472,97.875,96.9375,16,8,0.5,124.4400662,107.6,104.3333333,15,9,0.6
20061206,Atlanta,Denver,98,96,83.49273387,96.5625,97.125,16,7,0.4375,122.9339063,109.9333333,105.3333333,15,10,0.666666667
20061206,Houston,Minnesota,84,90,131.6139421,93.58823529,87.76470588,17,12,0.705882353,92.76631546,92.25,92.875,16,7,0.4375
20061206,Memphis,Boston,98,96,66.3932827,93.52941176,96.05882353,17,4,0.235294118,70.77626088,99.75,101,16,5,0.3125
20061206,New Orleans,L.A. Lakers,105,89,89.18363294,92.5625,93.75,16,8,0.5,128.8262634,102.2352941,98,17,12,0.705882353
20061206,Orlando,Indiana,80,94,136.6401199,95.78947368,93.05263158,19,14,0.736842105,89.63798855,95.57894737,98.73684211,19,9,0.473684211
20061206,Philadelphia,Chicago,94,121,64.26707671,97.4375,100.4375,16,5,0.3125,98.6058494,99.11764706,96.23529412,17,8,0.470588235
20061206,Portland,Milwaukee,94,102,80.13800914,93.21052632,99.10526316,19,7,0.368421053,84.28529748,100.1764706,104.2352941,17,6,0.352941176
20061206,San Antonio,Charlotte,96,76,131.5103101,99.88888889,92.38888889,18,13,0.722222222,79.7560664,93.41176471,98.41176471,17,5,0.294117647
20061206,Toronto,Cleveland,91,95,95.84324554,98.94117647,101,17,7,0.411764706,100.2916391,94.94117647,93.29411765,17,10,0.588235294
20061206,Washington,New York,113,102,92.91286584,100.0588235,102.5882353,17,7,0.411764706,75.64962958,98.4,100.65,20,7,0.35
20061207,Detroit,Dallas,92,82,111.5486461,97.05555556,95.5,18,11,0.611111111,139.2256033,98.94444444,94.11111111,18,13,0.722222222
20061207,Miami,Sacramento,93,91,85.9489701,92.05882353,98.23529412,17,7,0.411764706,96.3422472,98.11764706,98.70588235,17,8,0.470588235
20061207,Phoenix,New Jersey,161,157,129.4400662,108.8125,104.1875,16,10,0.625,81.5017053,95.88235294,97.41176471,17,7,0.411764706
20061208,Atlanta,L.A. Lakers,95,106,92.43685112,96.64705882,97.05882353,17,8,0.470588235,119.8620004,101.5,98.38888889,18,12,0.666666667
20061208,Detroit,Orlando,87,83,119.3163418,96.78947368,94.78947368,19,12,0.631578947,126.9399068,95,93.1,20,14,0.7
20061208,Houston,Charlotte,92,62,122.7291794,93.05555556,87.88888889,18,12,0.666666667,74.7560664,92.44444444,98.27777778,18,5,0.277777778
20061208,L.A. Clippers,San Antonio,82,111,107.2629007,97.88235294,97,17,9,0.529411765,136.5103101,99.68421053,91.52631579,19,14,0.736842105
20061208,Memphis,Milwaukee,94,100,71.83158051,93.77777778,96.05555556,18,5,0.277777778,89.28529748,100.2777778,103.6666667,18,7,0.388888889
20061208,Miami,Denver,107,123,91.98829781,92.11111111,97.83333333,18,8,0.444444444,113.9897891,109.0625,104.875,16,10,0.625
20061208,New Orleans,Seattle,74,94,98.14789599,93.29411765,93.47058824,17,9,0.529411765,95.04034343,100.2105263,100.5263158,19,8,0.421052632
20061208,Phoenix,Boston,116,111,134.4400662,111.8823529,107.2941176,17,11,0.647058824,65.33796306,99.52941176,100.8235294,17,5,0.294117647
20061208,Portland,Indiana,95,108,75.13800914,93.25,99.25,20,7,0.35,99.33820168,95.5,97.8,20,10,0.5
20061208,Toronto,Chicago,90,93,90.84324554,98.5,100.6666667,18,7,0.388888889,103.6058494,100.3333333,96.11111111,18,9,0.5
20061208,Utah,Minnesota,103,110,143.0948742,102.9473684,99.63157895,19,15,0.789473684,101.6510781,92.11764706,92.35294118,17,8,0.470588235
20061208,Washington,Philadelphia,113,98,97.91286584,100.7777778,102.5555556,18,8,0.444444444,59.2670767,97.23529412,101.6470588,17,5,0.294117647
20061209,Boston,New Jersey,92,90,60.33796306,100.1666667,101.6666667,18,5,0.277777778,76.5017053,99.27777778,100.9444444,18,7,0.388888889
20061209,Denver,Dallas,90,105,118.9897891,109.8823529,105,17,11,0.647058824,131.4579076,98.05263158,94,19,13,0.684210526
20061209,Houston,Washington,114,109,127.7291794,93,86.52631579,19,13,0.684210526,102.9128658,101.4210526,102.3157895,19,9,0.473684211
20061209,Indiana,Cleveland,75,107,104.3382017,96.0952381,97.66666667,21,11,0.523809524,105.2916391,94.94444444,93.16666667,18,11,0.611111111
20061209,Milwaukee,New York,107,115,94.28529748,100.2631579,103.1578947,19,8,0.421052632,70.64962958,98.57142857,101.2380952,21,7,0.333333333
20061209,Minnesota,Chicago,91,81,110.7954577,93.11111111,92.94444444,18,9,0.5,108.6058494,99.94736842,95.78947368,19,10,0.526315789
20061209,New Orleans,Golden State,80,101,92.83714073,92.22222222,93.5,18,9,0.5,95.070208,104.8421053,106.2105263,19,9,0.473684211
20061209,Philadelphia,Orlando,84,86,54.2670767,97.27777778,102.2777778,18,5,0.277777778,121.1775503,94.42857143,92.80952381,21,14,0.666666667
20061209,L.A. Clippers,Memphis,89,82,102.2629007,97,97.77777778,18,9,0.5,66.83158051,93.78947368,96.26315789,19,5,0.263157895
20061210,Atlanta,Sacramento,92,117,87.43685112,96.55555556,97.55555556,18,8,0.444444444,90.30291949,97.72222222,98.38888889,18,8,0.444444444
20061210,Golden State,Seattle,115,117,100.070208,104.65,104.9,20,10,0.5,100.3510987,99.9,99.2,20,9,0.45
20061210,Phoenix,Charlotte,114,84,139.4400662,112.1111111,107.5,18,12,0.666666667,69.7560664,90.84210526,97.94736842,19,5,0.263157895
20061210,Portland,Toronto,93,83,70.13800914,93.33333333,99.66666667,21,7,0.333333333,85.84324554,98.05263158,100.2631579,19,7,0.368421053
20061210,San Antonio,L.A. Lakers,99,106,141.5103101,100.25,91.05,20,15,0.75,124.8620004,101.7368421,98.21052632,19,13,0.684210526
20061211,Boston,New York,97,90,66.95433728,99.73684211,101.0526316,19,6,0.315789474,78.01319637,99.31818182,101.5,22,8,0.363636364
20061211,Cleveland,New Orleans,89,95,110.2916391,95.57894737,92.21052632,19,12,0.631578947,87.83714073,91.57894737,93.89473684,19,9,0.473684211
20061211,Dallas,Utah,79,101,136.4579076,98.4,93.8,20,14,0.7,133.9504946,102.95,100.15,20,15,0.75
20061211,Indiana,Chicago,91,106,99.33820168,95.13636364,98.09090909,22,11,0.5,103.6058494,99,95.55,20,10,0.5
20061211,Memphis,New Jersey,92,105,61.83158051,93.2,95.9,20,5,0.25,69.88533108,98.78947368,100.4736842,19,7,0.368421053
20061211,Phoenix,Orlando,103,89,144.4400662,112.2105263,106.2631579,19,13,0.684210526,126.1775503,94.04545455,92.40909091,22,15,0.681818182
20061211,Portland,Philadelphia,81,79,76.70853278,93.31818182,98.90909091,22,8,0.363636364,49.2670767,96.57894737,101.4210526,19,5,0.263157895
20061211,San Antonio,L.A. Clippers,103,81,134.8454791,100.1904762,91.76190476,21,15,0.714285714,107.2629007,96.57894737,96.94736842,19,10,0.526315789
20061211,Toronto,Miami,77,99,79.2727219,97.3,99.9,20,7,0.35,86.98829781,92.89473684,99.15789474,19,8,0.421052632
20061212,Denver,Atlanta,100,87,113.9897891,108.7777778,105,18,11,0.611111111,82.43685112,96.31578947,98.57894737,19,8,0.421052632
20061212,L.A. Lakers,Houston,102,94,131.5268313,101.95,98.25,20,14,0.7,132.7291794,94.05,87.65,20,14,0.7
20061212,Sacramento,Golden State,113,126,95.30291949,98.73684211,98.05263158,19,9,0.473684211,95.070208,105.1428571,105.4761905,21,10,0.476190476
20061212,Seattle,Milwaukee,93,94,105.3510987,100.7142857,99.95238095,21,10,0.476190476,86.92173069,100.6,103.75,20,8,0.4
20061213,Atlanta,New York,82,94,77.43685112,95.85,98.65,20,8,0.4,71.90731046,98.91304348,101.3043478,23,8,0.347826087
20061213,Boston,Philadelphia,101,81,73.06022319,99.6,100.5,20,7,0.35,44.2670767,95.7,100.4,20,5,0.25
20061213,Charlotte,Cleveland,101,104,64.7560664,90.5,98.75,20,5,0.25,103.0461893,95.25,92.35,20,12,0.6
20061213,Denver,Washington,91,120,118.9897891,108.3157895,104.0526316,19,12,0.631578947,97.91286584,101.8,102.9,20,9,0.45
20061213,Detroit,Indiana,90,101,125.0786983,96.3,94.2,20,13,0.65,94.33820168,94.95652174,98.43478261,23,11,0.47826087
20061213,L.A. Lakers,Dallas,101,110,136.6470662,101.952381,98.04761905,21,15,0.714285714,131.2071663,97.47619048,94.14285714,21,14,0.666666667
20061213,Milwaukee,New Jersey,95,108,93.76466749,100.2857143,103.2380952,21,9,0.428571429,74.88533108,99.1,100.05,20,8,0.4
20061213,Minnesota,San Antonio,82,95,115.7954577,93,92.31578947,19,10,0.526315789,139.8454791,100.3181818,91.27272727,22,16,0.727272727
20061213,Phoenix,Miami,99,89,149.4400662,111.75,105.4,20,14,0.7,91.98829781,93.2,98.05,20,9,0.45
20061213,Portland,Memphis,85,79,81.70853278,92.7826087,98.04347826,23,9,0.391304348,56.83158051,93.14285714,96.33333333,21,5,0.238095238
20061213,Seattle,Chicago,84,99,98.50816188,100.3636364,99.68181818,22,10,0.454545455,108.6058494,99.33333333,95.33333333,21,11,0.523809524
20061213,Toronto,Orlando,91,84,74.2727219,96.33333333,99.85714286,21,7,0.333333333,121.1775503,93.82608696,92.86956522,23,15,0.652173913
20061213,Utah,L.A. Clippers,105,86,139.2012359,102.8571429,99.14285714,21,16,0.761904762,102.2629007,95.8,97.25,20,10,0.5
20061214,Houston,Golden State,107,109,127.6089446,94.04761905,88.33333333,21,14,0.666666667,100.0934791,106.0909091,105.8181818,22,11,0.5
20061214,Orlando,Charlotte,89,99,111.4870674,93.41666667,92.79166667,24,15,0.625,59.7560664,91,99,21,5,0.238095238
20061214,San Antonio,New Orleans,103,77,144.8454791,100.0869565,90.86956522,23,17,0.739130435,95.08259057,91.75,93.65,20,10,0.5
20061215,Denver,Boston,114,119,111.8820968,107.45,104.85,20,12,0.6,78.06022319,99.66666667,99.57142857,21,8,0.380952381
20061215,Golden State,Phoenix,101,105,107.8450257,106.2173913,105.8695652,23,12,0.52173913,154.4400662,111.1428571,104.6190476,21,15,0.714285714
20061215,Houston,L.A. Lakers,101,112,119.8573981,94.63636364,89.27272727,22,14,0.636363636,131.1030762,101.9090909,98.59090909,22,15,0.681818182
20061215,L.A. Clippers,Portland,99,109,97.26290073,95.33333333,97.61904762,21,10,0.476190476,86.70853278,92.45833333,97.25,24,10,0.416666667
20061215,Miami,Washington,95,106,86.98829781,93,98.0952381,21,9,0.428571429,105.0205582,102.6666667,102.3333333,21,10,0.476190476
20061215,Milwaukee,Chicago,111,117,86.87673385,100.0454545,103.4545455,22,9,0.409090909,113.6058494,99.31818182,94.81818182,22,12,0.545454545
20061215,New Jersey,Toronto,78,90,81.77326472,99.52380952,99.80952381,21,9,0.428571429,83.96320474,96.09090909,99.13636364,22,8,0.363636364
20061215,New York,Indiana,96,112,77.46026453,98.70833333,100.5,24,9,0.375,102.4122513,95.20833333,98.08333333,24,12,0.5
20061215,Philadelphia,Dallas,79,93,39.2670767,95,100.4285714,21,5,0.238095238,136.7511562,98.04545455,94.45454545,22,15,0.681818182
20061215,Sacramento,Utah,98,97,90.27964834,99.45,99.45,20,9,0.45,144.2012359,102.9545455,98.54545455,22,17,0.772727273
20061215,Seattle,Cleveland,84,106,93.50816188,99.65217391,99.65217391,23,10,0.434782609,108.0461893,95.66666667,92.76190476,21,13,0.619047619
20061215,Atlanta,Memphis,97,88,71.88389705,95.19047619,98.42857143,21,8,0.380952381,51.83158051,92.5,95.81818182,22,5,0.227272727
20061216,Boston,Charlotte,106,100,86.44241055,100.5454545,100.2272727,22,9,0.409090909,69.9291665,91.36363636,98.54545455,22,6,0.272727273
20061216,Cleveland,Orlando,74,81,113.0461893,96.13636364,92.36363636,22,14,0.636363636,101.3139673,93.24,93.04,25,15,0.6
20061216,Dallas,New Orleans,90,79,141.7511562,97.82608696,93.7826087,23,16,0.695652174,90.08259057,91.04761905,94.0952381,21,10,0.476190476
20061216,Detroit,New Jersey,90,82,117.0046487,96,94.52380952,21,13,0.619047619,76.77326472,98.54545455,99.36363636,22,9,0.409090909
20061216,Memphis,Miami,90,98,46.83158051,92.30434783,95.86956522,23,5,0.217391304,81.98829781,93.09090909,98.45454545,22,9,0.409090909
20061216,Minnesota,Milwaukee,104,108,110.7954577,92.45,92.45,20,10,0.5,81.87673385,100.5217391,104.0434783,23,9,0.391304348
20061216,Philadelphia,San Antonio,98,103,34.2670767,94.27272727,100.0909091,22,5,0.227272727,149.8454791,100.2083333,90.29166667,24,18,0.75
20061216,Phoenix,Sacramento,105,98,159.4400662,110.8636364,104.4545455,22,16,0.727272727,100.6718071,99.38095238,99.33333333,21,10,0.476190476
20061216,Chicago,Atlanta,106,104,118.6058494,100.0869565,95.52173913,23,13,0.565217391,76.88389705,95.27272727,97.95454545,22,9,0.409090909
20061216,Denver,New York,123,100,103.4999094,107.7619048,105.5238095,21,12,0.571428571,72.46026453,98.6,100.96,25,9,0.36
20061217,Golden State,Toronto,115,120,102.8450257,106,105.8333333,24,12,0.5,88.96320474,95.82608696,98.2173913,23,9,0.391304348
20061217,Houston,L.A. Clippers,108,103,114.8573981,94.91304348,90.26086957,23,14,0.608695652,91.20746394,95.5,98.13636364,22,10,0.454545455
20061217,Seattle,Detroit,93,97,88.50816188,99,99.91666667,24,10,0.416666667,122.0046487,95.72727273,93.95454545,22,14,0.636363636
20061217,Utah,Indiana,104,94,133.8090771,102.6956522,98.52173913,23,17,0.739130435,107.4122513,95.88,98,25,13,0.52
20061217,Washington,L.A. Lakers,147,141,110.0205582,102.8181818,102,22,11,0.5,136.1030762,102.3478261,98.69565217,23,16,0.695652174
20061218,Golden State,New Jersey,97,105,96.4568436,106.36,106.4,25,12,0.48,71.77326472,97.82608696,98.95652174,23,9,0.391304348
20061218,New Orleans,Miami,99,101,85.08259057,90.5,93.90909091,22,10,0.454545455,86.98829781,93.30434783,98.08695652,23,10,0.434782609
20061218,Utah,New York,96,97,138.8090771,102.75,98.33333333,24,18,0.75,67.46026453,98.65384615,101.8076923,26,9,0.346153846
20061218,Seattle,Memphis,126,134,83.50816188,98.76,99.8,25,10,0.4,41.83158051,92.20833333,95.95833333,24,5,0.208333333
20061218,Washington,Denver,108,117,117.62881,104.7391304,103.6956522,23,12,0.52173913,108.4999094,108.4545455,105.2727273,22,13,0.590909091
20061218,Dallas,Sacramento,109,91,146.7511562,97.5,93.16666667,24,17,0.708333333,95.6718071,99.31818182,99.59090909,22,10,0.454545455
20061219,L.A. Lakers,Chicago,89,94,128.4948244,103.9583333,100.7083333,24,16,0.666666667,123.6058494,100.3333333,95.875,24,14,0.583333333
20061219,Toronto,Phoenix,98,115,95.35138683,96.83333333,98.91666667,24,10,0.416666667,164.4400662,110.6086957,104.173913,23,17,0.739130435
20061220,Charlotte,New York,109,109,64.9291665,91.73913043,98.86956522,23,6,0.260869565,79.59514579,98.59259259,101.5925926,27,10,0.37037037
20061220,Cleveland,New Jersey,111,113,106.8729671,95.17391304,91.86956522,23,14,0.608695652,79.24162261,98.125,98.875,24,10,0.416666667
20061220,Golden State,Boston,96,95,88.98848571,106,106.3461538,26,12,0.461538462,91.44241055,100.7826087,100.2173913,23,10,0.434782609
20061220,Indiana,Philadelphia,101,93,102.4122513,95.80769231,98.23076923,26,13,0.5,29.2670767,94.43478261,100.2173913,23,5,0.217391304
20061220,L.A. Lakers,Minnesota,111,94,123.0059269,103.36,100.44,25,16,0.64,102.9035853,93,93.19047619,21,10,0.476190476
20061220,Memphis,San Antonio,98,105,50.99923865,93.88,97.16,25,6,0.24,154.8454791,100.32,90.6,25,19,0.76
20061220,Miami,Milwaukee,95,121,91.98829781,93.625,98.125,24,11,0.458333333,89.76860624,100.8333333,104.0416667,24,10,0.416666667
20061220,New Orleans,Orlando,83,86,80.08259057,90.86956522,94.2173913,23,10,0.434782609,107.4871895,92.76923077,92.30769231,26,16,0.615384615
20061220,Utah,Atlanta,112,106,126.6741959,102.48,98.28,25,18,0.72,71.88389705,95.65217391,98.30434783,23,9,0.391304348
20061220,Houston,Portland,87,89,119.8573981,95.45833333,90.79166667,24,15,0.625,92.76396957,93.12,97.32,25,11,0.44
20061220,Toronto,L.A. Clippers,98,96,90.35138683,96.88,99.56,25,10,0.4,86.20746394,95.82608696,98.56521739,23,10,0.434782609
20061220,Dallas,Seattle,103,95,151.7511562,97.96,93.08,25,18,0.72,74.34050375,99.80769231,101.1153846,26,10,0.384615385
20061221,Detroit,Cleveland,87,71,127.0046487,95.7826087,93.91304348,23,15,0.652173913,99.10983265,95.83333333,92.75,24,14,0.583333333
20061221,Washington,Sacramento,126,119,111.7159199,104.875,104.25,24,12,0.5,90.6718071,98.95652174,100,23,10,0.434782609
20061222,Chicago,New York,92,103,129.0947469,100.08,95.6,25,15,0.6,73.12854786,98.96428571,101.8571429,28,10,0.357142857
20061222,Golden State,Orlando,117,108,94.2338782,105.6296296,105.9259259,27,13,0.481481481,112.4871895,92.51851852,91.96296296,27,17,0.62962963
20061222,Houston,San Antonio,97,78,112.1480552,95.12,90.72,25,15,0.6,159.8454791,100.5,90.88461538,26,20,0.769230769
20061222,Indiana,Atlanta,100,90,107.4122513,96,98.03703704,27,14,0.518518519,66.88389705,96.08333333,98.875,24,9,0.375
20061222,L.A. Clippers,Dallas,83,115,81.20746394,95.83333333,98.54166667,24,10,0.416666667,156.7511562,98.15384615,93.15384615,26,19,0.730769231
20061222,L.A. Lakers,New Jersey,99,95,128.0059269,103.6538462,100.1923077,26,17,0.653846154,87.00475706,98.72,99.36,25,11,0.44
20061222,Memphis,New Orleans,97,100,45.99923865,94.03846154,97.46153846,26,6,0.230769231,75.08259057,90.54166667,93.875,24,10,0.416666667
20061222,Milwaukee,Minnesota,113,107,94.9905754,101.64,103.68,25,11,0.44,97.90358534,93.04545455,94,22,10,0.454545455
20061222,Philadelphia,Boston,98,83,24.2670767,94.375,100.25,24,5,0.208333333,86.19701807,100.5416667,100.0416667,24,10,0.416666667
20061222,Sacramento,Denver,101,96,85.6718071,99.79166667,101.0833333,24,10,0.416666667,114.4127995,108.826087,105.3913043,23,14,0.608695652
20061222,Toronto,Portland,101,100,95.35138683,96.92307692,99.42307692,26,11,0.423076923,100.4733124,92.96153846,96.92307692,26,12,0.461538462
20061222,Utah,Charlotte,89,101,131.6741959,102.8461538,98.57692308,26,19,0.730769231,71.39576443,92.45833333,99.29166667,24,7,0.291666667
20061222,Washington,Phoenix,144,139,116.7159199,105.72,104.84,25,13,0.52,169.4400662,110.7916667,103.9166667,24,18,0.75
20061223,Minnesota,Indiana,78,71,92.61228435,93.65217391,94.82608696,23,10,0.434782609,112.4122513,96.14285714,97.75,28,15,0.535714286
20061223,Atlanta,Detroit,81,108,61.88389705,95.84,98.92,25,9,0.36,132.0046487,95.41666667,92.95833333,24,16,0.666666667
20061223,Charlotte,Chicago,76,115,82.42360757,92.8,98.88,25,8,0.32,118.498127,99.76923077,95.88461538,26,15,0.576923077
20061223,Golden State,Miami,92,105,101.0592093,106.0357143,106,28,14,0.5,86.76632865,93.68,99.04,25,11,0.44
20061223,L.A. Clippers,Houston,98,93,76.20746394,95.32,99.2,25,10,0.4,121.9177976,95.19230769,90.23076923,26,16,0.615384615
20061223,New Jersey,Milwaukee,104,115,82.00475706,98.57692308,99.34615385,26,11,0.423076923,100.2818764,102.0769231,103.8076923,26,12,0.461538462
20061223,Orlando,Cleveland,83,86,105.6618584,93.07142857,92.85714286,28,17,0.607142857,94.10983265,94.84,92.52,25,14,0.56
20061223,Toronto,Seattle,97,110,100.8635794,97.07407407,99.44444444,27,12,0.444444444,69.34050375,99.62962963,101.1851852,27,10,0.37037037
20061223,Utah,Memphis,100,97,120.6463527,102.3333333,98.66666667,27,19,0.703703704,40.99923865,94.14814815,97.55555556,27,6,0.222222222
20061223,New York,Philadelphia,77,98,83.72516776,99.10344828,101.5172414,29,11,0.379310345,35.46007084,94.52,99.56,25,6,0.24
20061223,San Antonio,New Orleans,112,77,150.0757367,99.66666667,91.11111111,27,20,0.740740741,80.08259057,90.92,94,25,11,0.44
20061225,L.A. Lakers,Miami,85,101,133.0059269,103.4814815,100,27,18,0.666666667,93.19561672,94.11538462,98.76923077,26,12,0.461538462
20061226,Houston,Indiana,76,81,112.3467643,95.11111111,90.51851852,27,16,0.592592593,105.4322546,95.27586207,97.06896552,29,15,0.517241379
20061226,Memphis,Washington,101,116,35.99923865,94.25,97.64285714,28,6,0.214285714,126.9883345,107.1923077,106.1538462,26,14,0.538461538
20061226,New Jersey,Detroit,91,92,77.00475706,98.77777778,99.92592593,27,11,0.407407407,137.0046487,95.92,92.48,25,17,0.68
20061226,Boston,Denver,105,116,75.00402393,99.84,99.96,25,10,0.4,106.5387002,108.2916667,105.2083333,24,14,0.583333333
20061226,Charlotte,Dallas,84,97,77.42360757,92.15384615,99.5,26,8,0.307692308,161.7511562,98.77777778,92.77777778,27,20,0.740740741
20061226,Chicago,Minnesota,98,100,123.498127,100.3333333,95.14814815,27,16,0.592592593,99.59228105,93,93.83333333,24,11,0.458333333
20061226,L.A. Clippers,Utah,92,102,85.77849731,95.42307692,98.96153846,26,11,0.423076923,125.6463527,102.25,98.60714286,28,20,0.714285714
20061226,Milwaukee,San Antonio,114,107,105.2818764,102.5555556,103.8148148,27,13,0.481481481,155.0757367,100.1071429,90.60714286,28,21,0.75
20061226,New Orleans,Seattle,94,102,75.08259057,90.38461538,94.69230769,26,11,0.423076923,77.49281131,100,101.0357143,28,11,0.392857143
20061226,Philadelphia,Golden State,97,116,45.28658053,94.65384615,98.69230769,26,7,0.269230769,94.62992126,105.5517241,105.9655172,29,14,0.482758621
20061226,Portland,Phoenix,87,110,94.96111987,93.22222222,97.07407407,27,12,0.444444444,159.1676516,111.92,105.52,25,18,0.72
20061227,Boston,L.A. Clippers,77,100,70.00402393,100.0384615,100.5769231,26,10,0.384615385,80.77849731,95.2962963,99.07407407,27,11,0.407407407
20061227,Cleveland,Atlanta,89,76,100.2650352,94.5,92.15384615,26,15,0.576923077,56.88389705,95.26923077,99.26923077,26,9,0.346153846
20061227,Detroit,New York,145,151,142.0046487,95.76923077,92.42307692,26,18,0.692307692,73.89865807,98.36666667,101.4,30,11,0.366666667
20061227,Houston,New Jersey,96,71,106.6553133,94.42857143,90.17857143,28,16,0.571428571,72.00475706,98.5,99.64285714,28,11,0.392857143
20061227,L.A. Lakers,Orlando,106,93,124.0248959,102.8214286,100.0357143,28,18,0.642857143,99.50665581,92.72413793,92.62068966,29,17,0.586206897
20061227,Miami,Chicago,103,109,102.1766477,94.37037037,98.25925926,27,13,0.481481481,116.1075424,100.25,95.32142857,28,16,0.571428571
20061227,Milwaukee,Memphis,112,96,115.2612624,102.9642857,103.9285714,28,14,0.5,30.99923865,94.48275862,98.27586207,29,6,0.206896552
20061227,Minnesota,Toronto,97,100,106.9828656,93.28,94,25,12,0.48,92.71127183,97.07142857,99.82142857,28,12,0.428571429
