Date,Away Team,Home Team,Away Final Score,Home Final Score,Away Team ELO,Away Team avg. points scored,Away Team avg. points allowed,Away Team games played,Away Team games won,Away Team win rate,Away Team home court points scored,Away Team home court points allowed,Away Team home court games played,Away Team home court win rate,Away Team possessions,Away Team defensive rebounds,Away Team offensive rebounds,Home Team ELO,Home Team avg. points scored,Home Team avg. points allowed,Home Team games played,Home Team games won,Home Team win rate,Home Team home court points scored,Home Team home court points allowed,Home Team home court games played,Home Team home court win rate,Home Team possessions,Home Team defensive rebounds,Home Team offensive rebounds
20081205,L.A. Lakers,Washington,106,104,155.1972153,108.7058824,95.94117647,17,15,0.882352941,109.2,95.8,10,0.9,81.23529412,30.76470588,12.94117647,63.08838789,97.0625,101.9375,16,3,0.1875,96.66666667,99.77777778,9,0.222222222,76.75,27,12.625
20081205,Minnesota,New Jersey,84,113,62.050829,96.52941176,100.4117647,17,4,0.235294118,96.25,101.875,8,0.25,78.11764706,26.94117647,13.58823529,107.237011,101.0588235,104.5294118,17,9,0.529411765,96.25,103.75,8,0.375,79,27.05882353,12.58823529
20081205,New York,Atlanta,95,98,87.7371235,104.7058824,108.9411765,17,8,0.470588235,110.2,110.1,10,0.6,83.41176471,27.88235294,11.29411765,122.7657995,99.375,97.25,16,11,0.6875,99.71428571,94.28571429,7,0.857142857,76.125,27.1875,11.75
20081205,Oklahoma City,Orlando,89,98,28.8638115,91.78947368,102.7368421,19,2,0.105263158,89.3,99.4,10,0.1,80.47368421,27.52631579,12.15789474,142.2258669,99.73684211,94.63157895,19,14,0.736842105,101.9090909,95.09090909,11,0.727272727,79,29.47368421,11.15789474
20081205,Philadelphia,Detroit,96,91,83.3194757,94.78947368,95.36842105,19,8,0.421052632,98.1,93.3,10,0.5,78.21052632,26.31578947,14.47368421,120.40322,96.23529412,95.41176471,17,11,0.647058824,96.375,96.875,8,0.625,75.17647059,25.76470588,11.23529412
20081205,Portland,Boston,78,93,145.2486264,98.26315789,92.21052632,19,14,0.736842105,101.7142857,87,7,1,74.57894737,25.78947368,12.94736842,170.992365,98.89473684,89.73684211,19,17,0.894736842,100.8181818,90,11,0.909090909,76.47368421,28.26315789,10.57894737
20081205,Toronto,Utah,87,114,88.4766742,98,102.4375,16,7,0.4375,104.4285714,106.1428571,7,0.428571429,77.3125,26.5,9.25,106.9075005,99.35,96.05,20,12,0.6,103.0909091,95.45454545,11,0.727272727,77.5,26.7,11.6
20081206,Atlanta,Dallas,98,100,127.7657995,99.29411765,97.11764706,17,12,0.705882353,99.5,94.375,8,0.875,76.52941176,27.47058824,11.58823529,115.9429331,100.0588235,96.17647059,17,10,0.588235294,98.85714286,97.85714286,7,0.571428571,80.94117647,30.52941176,12
20081206,Cleveland,Charlotte,94,74,164.679365,104,91.05263158,19,16,0.842105263,107.4545455,90.36363636,11,1,77.10526316,28.47368421,11.26315789,83.33650906,90.36842105,92.94736842,19,7,0.368421053,89.23076923,90.69230769,13,0.461538462,73.94736842,24,10.63157895
20081206,Denver,Sacramento,118,85,131.0013857,101.65,98.15,20,13,0.65,105.1,98.9,10,0.7,81.1,29.45,11.25,53.9522925,97.7,105.05,20,5,0.25,99.3,102.2,10,0.3,78.3,26,10.9
20081206,Golden State,San Antonio,88,123,49.20009,106.0555556,111.6666667,18,4,0.222222222,110.2857143,111.4285714,7,0.285714286,84,26.77777778,14.16666667,122.7226176,94.05882353,92.05882353,17,10,0.588235294,91.5,91.5,10,0.5,75.70588235,28.11764706,8.764705882
20081206,L.A. Clippers,Minnesota,107,84,42.96193913,91.94736842,100.3157895,19,3,0.157894737,92.18181818,101.2727273,11,0.181818182,77.73684211,25.42105263,11.84210526,57.050829,95.83333333,101.1111111,18,4,0.222222222,96.25,101.875,8,0.25,77.72222222,26.66666667,13.22222222
20081206,Memphis,New Orleans,87,106,51.01737413,93.52631579,99.47368421,19,5,0.263157895,95,97.66666667,9,0.444444444,78.05263158,26.21052632,11,122.3658058,97.66666667,93,15,10,0.666666667,95.625,92,8,0.625,74.93333333,26.06666667,10.93333333
20081206,New Jersey,Philadelphia,95,84,112.237011,101.7222222,103.3888889,18,10,0.555555556,98.11111111,101.5555556,9,0.444444444,78.55555556,27,12.27777778,92.02785013,94.85,95.15,20,9,0.45,98.1,93.3,10,0.5,77.95,26.3,14.4
20081206,Oklahoma City,Miami,99,105,23.8638115,91.65,102.5,20,2,0.1,89.3,99.4,10,0.1,80.2,27.4,12.3,103.1535337,98.78947368,97.52631579,19,10,0.526315789,100.375,92.875,8,0.625,76.57894737,25.05263158,11.31578947
20081206,Utah,Phoenix,104,106,111.9075005,100.047619,95.61904762,21,13,0.619047619,104,94.75,12,0.75,78.23809524,27.14285714,11.71428571,102.1000939,99.9,100.5,20,11,0.55,98.88888889,100.7777778,9,0.444444444,78,27.5,9.35
20081206,Washington,Chicago,110,117,58.08838789,97.47058824,102.1764706,17,3,0.176470588,97.4,100.4,10,0.2,76.88235294,27,12.88235294,85.47310524,97.52631579,100.5263158,19,8,0.421052632,100.75,96,8,0.625,80.52631579,27.42105263,12.94736842
20081207,Boston,Indiana,122,117,175.992365,98.6,89.15,20,18,0.9,100.1666667,89,12,0.916666667,76.2,28.1,10.8,85.89493812,99.15789474,101.2631579,19,7,0.368421053,103.5555556,99.22222222,9,0.555555556,82.84210526,30.52631579,11.78947368
20081207,Detroit,New York,92,104,111.6948455,95.94444444,95.44444444,18,11,0.611111111,95.77777778,96.77777778,9,0.555555556,75.05555556,25.72222222,11.11111111,82.7371235,104.1666667,108.3333333,18,8,0.444444444,110.2,110.1,10,0.6,83.38888889,27.83333333,11.33333333
20081207,Milwaukee,L.A. Lakers,92,105,89.78464888,95.38095238,96.95238095,21,9,0.428571429,95.66666667,94.33333333,9,0.555555556,79.66666667,27.76190476,14.0952381,160.1972153,108.5555556,96.38888889,18,16,0.888888889,109.2,95.8,10,0.9,81.11111111,30.27777778,12.72222222
20081207,Portland,Toronto,98,97,140.2486264,97.25,92.25,20,14,0.7,101.7142857,87,7,1,74.4,25.6,12.8,83.4766742,97.35294118,103.1176471,17,7,0.411764706,104.4285714,106.1428571,7,0.428571429,78.23529412,26.76470588,8.941176471
20081208,Charlotte,Miami,96,100,78.33650906,89.55,93,20,7,0.35,88.14285714,90.92857143,14,0.428571429,73.9,23.9,10.65,108.1535337,99.1,97.6,20,11,0.55,100.8888889,93.55555556,9,0.666666667,76.9,25.5,11.4
20081208,Golden State,Oklahoma City,112,102,44.20009,105.1052632,112.2631579,19,4,0.210526316,110.2857143,111.4285714,7,0.285714286,83.84210526,26.94736842,14.05263158,18.8638115,92,102.6190476,21,2,0.095238095,89.3,99.4,10,0.1,80.33333333,27.57142857,12.14285714
20081208,Houston,Memphis,97,109,111.8994618,95.64705882,92.76470588,17,10,0.588235294,97.14285714,92.28571429,7,0.571428571,74.94117647,27.76470588,12.11764706,46.01737413,93.2,99.8,20,5,0.25,95,97.66666667,9,0.444444444,78.1,26.15,10.95
20081208,Orlando,L.A. Clippers,95,88,147.2258669,99.65,94.35,20,15,0.75,101.5833333,94.58333333,12,0.75,78.8,29.25,11.2,49.37082812,92.7,99.5,20,4,0.2,92.18181818,101.2727273,11,0.181818182,77.7,25.6,12.15
20081209,Atlanta,Houston,84,92,121.5835129,99.22222222,97.27777778,18,12,0.666666667,99.5,94.375,8,0.875,76.77777778,27.38888889,11.33333333,100.311253,95.72222222,93.66666667,18,10,0.555555556,97.14285714,92.28571429,7,0.571428571,75.16666667,27.61111111,11.83333333
20081209,Detroit,Washington,94,107,103.7990733,95.73684211,95.89473684,19,11,0.578947368,95.77777778,96.77777778,9,0.555555556,74.78947368,25.47368421,11.05263158,53.08838789,98.16666667,103,18,3,0.166666667,97.4,100.4,10,0.2,76.83333333,27.05555556,12.66666667
20081209,L.A. Lakers,Sacramento,101,113,165.1972153,108.3684211,96.15789474,19,17,0.894736842,108.8181818,95.45454545,11,0.909090909,81.52631579,30.31578947,12.73684211,48.9522925,97.0952381,105.6666667,21,5,0.238095238,98,103.6363636,11,0.272727273,78.47619048,26,11.52380952
20081209,Milwaukee,Phoenix,110,125,84.78464888,95.22727273,97.31818182,22,9,0.409090909,95.66666667,94.33333333,9,0.555555556,80.09090909,27.36363636,14.36363636,108.0808346,100.1904762,100.6666667,21,12,0.571428571,99.6,101.1,10,0.5,78.38095238,27.80952381,9.619047619
20081209,New York,Chicago,100,105,90.6328957,104.1578947,107.4736842,19,9,0.473684211,109.6363636,108.4545455,11,0.636363636,82.68421053,27.89473684,11.31578947,90.47310524,98.5,101,20,9,0.45,102.5555556,97.55555556,9,0.666666667,80.3,27.15,12.75
20081209,Orlando,Portland,109,108,152.2258669,99.42857143,94.04761905,21,16,0.761904762,101.5833333,94.58333333,12,0.75,78.76190476,29.42857143,10.9047619,145.2486264,97.28571429,92.47619048,21,15,0.714285714,101.7142857,87,7,1,74.33333333,25.66666667,13
20081209,San Antonio,Dallas,133,126,127.7226176,95.66666667,91.83333333,18,11,0.611111111,94.36363636,91.18181818,11,0.545454545,76,28.5,8.722222222,122.1252197,100.0555556,96.27777778,18,11,0.611111111,99,97.875,8,0.625,80.94444444,30.33333333,12.11111111
20081209,Toronto,Cleveland,94,114,78.4766742,97.33333333,102.8333333,18,7,0.388888889,103.5,105.125,8,0.375,77.94444444,26.5,8.666666667,169.679365,103.5,90.2,20,17,0.85,107.4545455,90.36363636,11,1,76.9,28.25,11.1
20081209,Utah,Minnesota,99,96,105.9267599,100.2272727,96.09090909,22,13,0.590909091,104,94.75,12,0.75,78.59090909,27.18181818,11.68181818,50.64194001,95.21052632,101.4210526,19,4,0.210526316,94.88888889,102.4444444,9,0.222222222,77.68421053,26.36842105,13.21052632
20081210,Atlanta,San Antonio,89,95,114.4562869,98.42105263,97,19,12,0.631578947,99.5,94.375,8,0.875,76.73684211,27.52631579,11.21052632,132.7226176,97.63157895,93.63157895,19,12,0.631578947,94.36363636,91.18181818,11,0.545454545,77,28.52631579,8.736842105
20081210,Charlotte,New Orleans,89,105,73.33650906,89.85714286,93.33333333,21,7,0.333333333,88.14285714,90.92857143,14,0.428571429,73.66666667,23.85714286,10.76190476,127.3658058,98.1875,92.625,16,11,0.6875,96.77777778,91.44444444,9,0.666666667,75.1875,26.4375,10.8125
20081210,Cleveland,Philadelphia,101,93,174.679365,104,90.38095238,21,18,0.857142857,108,90.66666667,12,1,76.95238095,28.19047619,11.14285714,87.02785013,94.33333333,95.14285714,21,9,0.428571429,96.81818182,93.45454545,11,0.454545455,77.76190476,26.33333333,14.28571429
20081210,Indiana,Toronto,88,101,80.89493812,100.05,102.3,20,7,0.35,104.9,101.5,10,0.5,83.4,30.5,11.6,73.4766742,97.15789474,103.4210526,19,7,0.368421053,103.5,105.125,8,0.375,77.94736842,26.36842105,8.473684211
20081210,Memphis,Oklahoma City,108,102,57.60558289,93.95238095,99.66666667,21,6,0.285714286,96.4,97.6,10,0.5,78.14285714,26.0952381,11,13.8638115,92.45454545,103.0454545,22,2,0.090909091,90.45454545,100.5454545,11,0.090909091,80.95454545,27.72727273,12.36363636
20081210,Milwaukee,Golden State,96,119,79.78464888,95.86956522,98.52173913,23,9,0.391304348,95.66666667,94.33333333,9,0.555555556,80.08695652,27,14.52173913,49.20009,105.45,111.75,20,5,0.25,110.2857143,111.4285714,7,0.285714286,84.35,27.4,13.95
20081210,Minnesota,Denver,105,116,45.64194001,95.25,101.3,20,4,0.2,95,102.1,10,0.2,77.75,26.2,13.5,136.0013857,102.4285714,97.52380952,21,14,0.666666667,105.1,98.9,10,0.7,81.14285714,29.66666667,11.33333333
20081210,New York,New Jersey,121,109,85.61691666,103.95,107.35,20,9,0.45,109.6363636,108.4545455,11,0.636363636,82.8,28.05,11.4,117.237011,101.3684211,102.3684211,19,11,0.578947368,98.11111111,101.5555556,9,0.444444444,78.31578947,27.05263158,12.05263158
20081210,Phoenix,L.A. Lakers,110,115,113.0808346,101.3181818,101.0909091,22,13,0.590909091,101.9090909,101.9090909,11,0.545454545,78.45454545,27.77272727,9.727272727,148.5727231,108,97,20,17,0.85,108.8181818,95.45454545,11,0.909090909,81.7,30.3,12.65
20081211,Boston,Washington,122,88,180.992365,99.71428571,90.47619048,21,19,0.904761905,100.1666667,89,12,0.916666667,77.04761905,28.33333333,10.76190476,63.15945643,98.63157895,102.5263158,19,4,0.210526316,98.27272727,99.81818182,11,0.272727273,76.73684211,26.89473684,12.63157895
20081211,Charlotte,Dallas,90,95,68.33650906,89.81818182,93.86363636,22,7,0.318181818,88.14285714,90.92857143,14,0.428571429,74.04545455,23.90909091,10.95454545,117.1252197,101.4210526,98.21052632,19,11,0.578947368,102,101.7777778,9,0.555555556,81.68421053,30.57894737,11.89473684
20081211,Portland,Utah,88,97,140.2486264,97.77272727,93.22727273,22,15,0.681818182,102.5,89.75,8,0.875,74.31818182,25.86363636,12.81818182,110.9267599,100.173913,96.08695652,23,14,0.608695652,104,94.75,12,0.75,78.60869565,27.30434783,11.56521739
20081212,Atlanta,Miami,87,73,109.4562869,97.95,96.9,20,12,0.6,99.5,94.375,8,0.875,76.8,27.25,10.85,113.1535337,99.14285714,97.52380952,21,12,0.571428571,100.8,93.8,10,0.7,76.52380952,25.61904762,11.61904762
20081212,Chicago,Memphis,96,103,95.48908429,98.80952381,100.952381,21,10,0.476190476,102.8,97.8,10,0.7,80.52380952,27.52380952,12.76190476,62.60558289,94.59090909,99.77272727,22,7,0.318181818,96.4,97.6,10,0.5,78.22727273,26.13636364,10.90909091
20081212,Houston,Golden State,119,108,107.438479,95.52631579,93.15789474,19,11,0.578947368,96.5,91.25,8,0.625,75.21052632,27.78947368,12.15789474,57.25854589,106.0952381,111,21,6,0.285714286,111.375,109.5,8,0.375,84.52380952,27.57142857,13.9047619
20081212,Indiana,Detroit,110,114,75.15311173,99.47619048,102.2380952,21,7,0.333333333,104.9,101.5,10,0.5,83.33333333,30.33333333,12,93.72800478,95.65,96.45,20,11,0.55,95.77777778,96.77777778,9,0.555555556,74.8,25.5,10.7
20081212,L.A. Clippers,Portland,120,112,44.37082812,92.47619048,99.28571429,21,4,0.19047619,91.83333333,100.75,12,0.166666667,77.71428571,26.04761905,12.28571429,132.3164397,97.34782609,93.39130435,23,15,0.652173913,102.5,89.75,8,0.875,74.08695652,25.82608696,12.73913043
20081212,Orlando,Phoenix,112,113,157.2258669,99.86363636,94.68181818,22,17,0.772727273,101.5833333,94.58333333,12,0.75,78.54545455,28.95454545,10.63636364,108.0808346,101.6956522,101.6956522,23,13,0.565217391,101.9090909,101.9090909,11,0.545454545,78.39130435,27.56521739,9.782608696
20081212,Philadelphia,Cleveland,72,88,82.02785013,94.27272727,95.40909091,22,9,0.409090909,96.5,94.08333333,12,0.416666667,77.72727273,26.45454545,14.27272727,179.679365,103.8636364,90.5,22,19,0.863636364,108,90.66666667,12,1,76.95454545,28.31818182,11.27272727
20081212,Sacramento,L.A. Lakers,103,112,65.57678478,97.81818182,105.4545455,22,6,0.272727273,99.25,103.4166667,12,0.333333333,78.77272727,26.22727273,11.5,153.5727231,108.3333333,97.61904762,21,18,0.857142857,109.3333333,96.66666667,12,0.916666667,81.47619048,30.0952381,12.61904762
20081212,San Antonio,Minnesota,98,86,137.7226176,97.5,93.4,20,13,0.65,94.41666667,91,12,0.583333333,77.05,28.7,9.05,40.64194001,95.71428571,102,21,4,0.19047619,95,102.1,10,0.2,78,26.04761905,13.71428571
20081212,Toronto,New Jersey,101,79,79.21850059,97.35,102.65,20,8,0.4,103.2222222,103.2222222,9,0.444444444,78.15,26.75,8.45,109.0750016,101.75,103.3,20,11,0.55,99.2,103.5,10,0.4,78.6,26.8,11.8
20081213,Cleveland,Atlanta,92,97,184.679365,103.173913,89.69565217,23,20,0.869565217,106.4615385,89.23076923,13,1,76.43478261,28,11.2173913,114.8260116,97.42857143,95.76190476,21,13,0.619047619,99.5,94.375,8,0.875,76.42857143,27.66666667,11
20081213,Detroit,Charlotte,90,86,98.72800478,96.52380952,97.0952381,21,12,0.571428571,97.6,98.1,10,0.6,74.66666667,25.28571429,10.33333333,63.33650906,89.82608696,93.91304348,23,7,0.304347826,88.14285714,90.92857143,14,0.428571429,74.08695652,24.13043478,10.91304348
20081213,Golden State,Denver,105,123,52.25854589,106.1818182,111.3636364,22,6,0.272727273,111,110.5555556,9,0.333333333,84.72727273,27.5,14.31818182,141.0013857,103.0454545,97.86363636,22,15,0.681818182,106.0909091,99.45454545,11,0.727272727,81.22727273,29.54545455,11.36363636
20081213,Houston,L.A. Clippers,82,95,112.438479,96.7,93.9,20,12,0.6,96.5,91.25,8,0.625,75.9,28.15,12.3,58.16538928,93.72727273,99.86363636,22,5,0.227272727,91.83333333,100.75,12,0.166666667,78.04545455,26.45454545,12.36363636
20081213,Indiana,Milwaukee,103,121,70.15311173,99.95454545,102.7727273,22,7,0.318181818,104.9,101.5,10,0.5,82.81818182,30.13636364,11.68181818,71.72619299,95.875,99.375,24,9,0.375,95.66666667,94.33333333,9,0.555555556,80.41666667,27.20833333,14.33333333
20081213,New Jersey,Chicago,104,113,101.0893515,100.6666667,103.1904762,21,11,0.523809524,97.36363636,103.2727273,11,0.363636364,78.28571429,26.71428571,12.28571429,87.20073415,98.68181818,101.0454545,22,10,0.454545455,102.8,97.8,10,0.7,80.45454545,27.54545455,12.68181818
20081213,New York,Sacramento,114,90,93.77892609,104.7619048,107.4285714,21,10,0.476190476,109.6363636,108.4545455,11,0.636363636,82.85714286,28,11.42857143,60.57678478,98.04347826,105.7391304,23,6,0.260869565,99.25,103.4166667,12,0.333333333,78.86956522,26.34782609,11.52173913
20081213,Oklahoma City,Dallas,99,103,8.8638115,92.86956522,103.2608696,23,2,0.086956522,91.41666667,101.1666667,12,0.083333333,80.91304348,27.69565217,12.13043478,122.1252197,101.1,97.8,20,12,0.6,101.3,100.6,10,0.6,81.35,30.3,11.7
20081213,Orlando,Utah,103,94,147.3113637,100.3913043,95.47826087,23,17,0.739130435,101.5833333,94.58333333,12,0.75,78.60869565,28.86956522,10.60869565,118.8589465,100.0416667,95.75,24,15,0.625,103.4615385,94.23076923,13,0.769230769,78.20833333,27.20833333,11.41666667
20081213,Washington,Philadelphia,89,104,58.15945643,98.1,103.5,20,4,0.2,97.41666667,101.6666667,12,0.25,76.95,26.4,12.3,77.02785013,93.30434783,95.08695652,23,9,0.391304348,96.5,94.08333333,12,0.416666667,77.17391304,26.30434783,14.08695652
20081214,Miami,Memphis,86,102,107.783809,97.95454545,97.04545455,22,12,0.545454545,98.27272727,93.18181818,11,0.636363636,76.18181818,25.54545455,11.5,70.89393303,94.95652174,99.60869565,23,8,0.347826087,97,97.45454545,11,0.545454545,78.26086957,26.39130435,10.95652174
20081214,Minnesota,L.A. Lakers,86,98,35.64194001,95.27272727,101.8181818,22,4,0.181818182,94.18181818,101.7272727,11,0.181818182,77.95454545,26.04545455,13.81818182,158.5727231,108.5,97.86363636,22,19,0.863636364,109.5384615,97.15384615,13,0.923076923,81.45454545,30,12.54545455
20081214,New Orleans,Toronto,99,91,132.3658058,98.58823529,92.41176471,17,12,0.705882353,97.6,91.2,10,0.7,75.58823529,26.76470588,11.05882353,87.20415069,97.52380952,101.5238095,21,9,0.428571429,103.2222222,103.2222222,9,0.444444444,77.85714286,26.71428571,8.333333333
20081214,Oklahoma City,San Antonio,104,109,3.8638115,93.125,103.25,24,2,0.083333333,91.41666667,101.1666667,12,0.083333333,80.75,27.75,12.16666667,142.7226176,97.52380952,93.04761905,21,14,0.666666667,94.41666667,91,12,0.583333333,77.04761905,28.85714286,9.19047619
20081215,Charlotte,Atlanta,79,83,58.33650906,89.66666667,93.75,24,7,0.291666667,88,90.86666667,15,0.4,74.16666667,24.33333333,11.04166667,126.8113469,97.40909091,95.59090909,22,14,0.636363636,99.22222222,94.11111111,9,0.888888889,76.13636364,27.59090909,11.13636364
20081215,Denver,Dallas,98,88,146.0013857,103.9130435,98.17391304,23,16,0.695652174,107.5,99.91666667,12,0.75,81.47826087,29.73913043,11.47826087,127.1252197,101.1904762,97.85714286,21,13,0.619047619,101.4545455,100.4545455,11,0.636363636,81.14285714,30.0952381,11.47619048
20081215,Indiana,Washington,118,98,65.15311173,100.0869565,103.5652174,23,7,0.304347826,104.9,101.5,10,0.5,83.04347826,29.82608696,11.82608696,53.15945643,97.66666667,103.5238095,21,4,0.19047619,97.41666667,101.6666667,12,0.25,76.9047619,26.19047619,12.42857143
20081215,Milwaukee,Miami,98,83,76.72619299,96.88,99.52,25,10,0.4,98.2,95.2,10,0.6,80.72,27.32,14.16,99.09482139,97.43478261,97.26086957,23,12,0.52173913,98.27272727,93.18181818,11,0.636363636,76.04347826,25.56521739,11.86956522
20081215,Minnesota,Sacramento,103,118,30.64194001,94.86956522,101.6521739,23,4,0.173913043,94.18181818,101.7272727,11,0.181818182,77.65217391,26.08695652,13.7826087,55.57678478,97.70833333,106.0833333,24,6,0.25,98.53846154,104.2307692,13,0.307692308,79.125,26.66666667,11.70833333
20081215,New Jersey,Toronto,94,87,94.70048973,100.8181818,103.6363636,22,11,0.5,97.36363636,103.2727273,11,0.363636364,78.5,26.68181818,12.36363636,82.20415069,97.22727273,101.4090909,22,9,0.409090909,102,102.8,10,0.4,77.68181818,26.68181818,8.5
20081215,New York,Phoenix,103,111,98.77892609,105.1818182,106.6363636,22,11,0.5,109.6363636,108.4545455,11,0.636363636,82.95454545,28.31818182,11.27272727,117.9953378,102.1666667,102.125,24,14,0.583333333,102.8333333,102.75,12,0.583333333,78.45833333,27.70833333,9.958333333
20081215,Orlando,Golden State,109,98,152.3113637,100.5,95.41666667,24,18,0.75,101.5833333,94.58333333,12,0.75,78.75,28.66666667,10.45833333,47.25854589,106.1304348,111.8695652,23,6,0.260869565,111,110.5555556,9,0.333333333,84.82608696,27.52173913,14.2173913
20081215,Utah,Boston,91,100,113.8589465,99.8,96.04,25,15,0.6,102.7857143,94.85714286,14,0.714285714,78.36,27.08,11.44,185.992365,100.7272727,90.36363636,22,20,0.909090909,100.1666667,89,12,0.916666667,77.22727273,28.22727273,10.72727273
20081216,Chicago,Charlotte,101,110,93.58959588,99.30434783,101.173913,23,11,0.47826087,103.7272727,98.36363636,11,0.727272727,80.56521739,27.82608696,12.65217391,53.33650906,89.24,93.32,25,7,0.28,88,90.86666667,15,0.4,73.92,24.44,10.96
20081216,Denver,Houston,96,108,151.0013857,103.6666667,97.75,24,17,0.708333333,107.5,99.91666667,12,0.75,81.41666667,29.83333333,11.29166667,102.01117,96,93.95238095,21,12,0.571428571,96.5,91.25,8,0.625,75.61904762,27.85714286,12.52380952
20081216,L.A. Clippers,Oklahoma City,98,88,68.59269825,93.7826087,99.08695652,23,6,0.260869565,92.07692308,99.30769231,13,0.230769231,77.69565217,26.60869565,12.52173913,-1.1361885,93.56,103.48,25,2,0.08,91.41666667,101.1666667,12,0.083333333,80.8,27.76,12.04
20081216,New Orleans,Memphis,91,84,137.3658058,98.61111111,92.33333333,18,13,0.722222222,97.6,91.2,10,0.7,75.5,26.83333333,10.88888889,79.58292063,95.25,99.04166667,24,9,0.375,97.41666667,96.5,12,0.583333333,78.04166667,26.41666667,10.75
20081216,New York,L.A. Lakers,114,116,93.77892609,105.0869565,106.826087,23,11,0.47826087,109.6363636,108.4545455,11,0.636363636,83.08695652,28.56521739,11.47826087,163.5727231,108.0434783,97.34782609,23,20,0.869565217,108.7142857,96.35714286,14,0.928571429,81,30.08695652,12.34782609
20081216,Sacramento,Portland,77,109,60.57678478,98.52,105.96,25,7,0.28,99.92857143,104.1428571,14,0.357142857,79.28,26.68,11.52,118.5218786,97.95833333,94.5,24,15,0.625,103.5555556,93.11111111,9,0.777777778,74.54166667,25.875,13.16666667
20081217,Boston,Atlanta,88,85,190.992365,100.6956522,90.39130435,23,21,0.913043478,100.1538462,89.15384615,13,0.923076923,77.17391304,28.26086957,10.7826087,131.8113469,96.7826087,94.86956522,23,15,0.652173913,97.6,92.6,10,0.9,75.7826087,27.91304348,11.2173913
20081217,Cleveland,Minnesota,93,70,172.6940297,102.7083333,90,24,20,0.833333333,106.4615385,89.23076923,13,1,76.16666667,27.58333333,11.375,25.64194001,95.20833333,102.3333333,24,4,0.166666667,94.18181818,101.7272727,11,0.181818182,77.875,25.95833333,13.625
20081217,Dallas,Toronto,96,86,122.1252197,100.5909091,97.86363636,22,13,0.590909091,100.3333333,100.25,12,0.583333333,81.09090909,30.09090909,11.36363636,77.20415069,96.7826087,101.0869565,23,9,0.391304348,100.6363636,102,11,0.363636364,77.56521739,26.65217391,8.47826087
20081217,Golden State,Indiana,120,127,42.25854589,105.7916667,111.75,24,6,0.25,109.7,110.4,10,0.3,84.58333333,27.58333333,14.20833333,70.15311173,100.8333333,103.3333333,24,8,0.333333333,104.9,101.5,10,0.5,82.91666667,29.66666667,12.25
20081217,L.A. Clippers,Chicago,109,115,73.59269825,93.95833333,98.625,24,7,0.291666667,92.07692308,99.30769231,13,0.230769231,77.95833333,26.70833333,12.5,84.5642872,99.375,101.5416667,24,11,0.458333333,103.7272727,98.36363636,11,0.727272727,80.75,27.91666667,12.625
20081217,Milwaukee,Philadelphia,88,93,83.96305583,96.92307692,98.88461538,26,11,0.423076923,98.2,95.2,10,0.6,80.19230769,27.30769231,14.03846154,82.02785013,93.75,94.83333333,24,10,0.416666667,97.07692308,93.69230769,13,0.461538462,77.125,26.58333333,13.91666667
20081217,San Antonio,New Orleans,83,90,147.7226176,98.04545455,93.54545455,22,15,0.681818182,95.53846154,92,13,0.615384615,77.27272727,28.77272727,9.136363636,142.3658058,98.21052632,91.89473684,19,14,0.736842105,97.6,91.2,10,0.7,75.31578947,26.57894737,10.57894737
20081217,Utah,New Jersey,103,92,108.8589465,99.46153846,96.19230769,26,15,0.576923077,102.7857143,94.85714286,14,0.714285714,78.26923077,26.76923077,11.34615385,99.70048973,100.5217391,102.9130435,23,12,0.52173913,97.36363636,103.2727273,11,0.363636364,78.34782609,27,12.82608696
20081217,Washington,Detroit,74,88,48.15945643,97.68181818,104.1818182,22,4,0.181818182,97.46153846,102.9230769,13,0.230769231,77.04545455,26.22727273,12.45454545,103.7280048,96.22727273,96.59090909,22,13,0.590909091,97.6,98.1,10,0.6,74.72727273,25.18181818,10.27272727
20081218,Phoenix,Portland,119,124,122.9953378,102.52,102.16,25,15,0.6,103.4615385,102.7692308,13,0.615384615,78.76,27.92,10.08,123.5218786,98.4,93.8,25,16,0.64,104.1,91.5,10,0.8,74.88,26.48,13.28
20081218,San Antonio,Orlando,78,90,142.1869364,97.39130435,93.39130435,23,15,0.652173913,95.53846154,92,13,0.615384615,77.04347826,28.52173913,9.217391304,157.3113637,100.84,95.52,25,19,0.76,101.5833333,94.58333333,12,0.75,78.76,28.84,10.44
20081219,Charlotte,Memphis,112,83,62.36181774,90.03846154,93.61538462,26,8,0.307692308,89.375,91.5,16,0.4375,74.34615385,24.69230769,10.88461538,74.58292063,94.8,98.72,25,9,0.36,96.38461538,96.07692308,13,0.538461538,77.8,26.4,10.6
20081219,Cleveland,Denver,105,88,177.6940297,102.32,89.2,25,21,0.84,106.4615385,89.23076923,13,1,75.64,27.68,11.12,141.1023642,103.36,98.16,25,17,0.68,107.5,99.91666667,12,0.75,80.92,29.44,11.36
20081219,Dallas,New Jersey,97,121,127.1252197,100.3913043,97.34782609,23,14,0.608695652,100.3333333,100.25,12,0.583333333,80.86956522,30.52173913,11.2173913,94.70048973,100.1666667,102.9166667,24,12,0.5,96.91666667,103.25,12,0.333333333,78.33333333,26.70833333,12.875
20081219,Golden State,Atlanta,99,115,37.25854589,106.36,112.36,25,6,0.24,109.7,110.4,10,0.3,84.96,27.8,14.08,126.8113469,96.29166667,94.58333333,24,15,0.625,96.45454545,92.18181818,11,0.818181818,75.45833333,27.66666667,11.25
